-6.742985e-01 1.351831e+00 -1.361599e+00 1.378093e+00 -1.401649e+00 1.432753e+00 -1.472067e+00 1.520460e+00 -1.579048e+00 1.649255e+00 -1.732885e+00 1.832237e+00 -1.950244e+00 2.090675e+00 -2.258428e+00 2.459926e+00 -2.703720e+00 3.001364e+00 -3.368758e+00 3.828243e+00 -4.411975e+00 5.167552e+00 -6.167794e+00 7.528558e+00 -9.443156e+00 1.225360e+01 -1.661173e+01 2.388725e+01 -3.737193e+01 6.671088e+01 -1.511522e+02 6.106925e+02 -1.018944e+03 6.290480e+02 -1.604208e+02 7.299216e+01 -4.219213e+01 2.785847e+01 -2.004186e+01 1.532055e+01 -1.226036e+01 1.017410e+01 -8.699098e+00 7.629488e+00 -6.841737e+00 6.258511e+00 -5.829937e+00 5.523334e+00 -5.317372e+00 5.198681e+00 -2.579950e+00 
6.671508e-01 -1.337297e+00 1.346340e+00 -1.361599e+00 1.383364e+00 -1.412059e+00 1.448255e+00 -1.492702e+00 1.546355e+00 -1.610427e+00 1.686447e+00 -1.776345e+00 1.882563e+00 -2.008211e+00 2.157281e+00 -2.334949e+00 2.548006e+00 -2.805483e+00 3.119590e+00 -3.507129e+00 3.991717e+00 -4.607360e+00 5.404422e+00 -6.459990e+00 7.896789e+00 -9.919703e+00 1.289145e+01 -1.750378e+01 2.521117e+01 -3.951148e+01 7.066056e+01 -1.604208e+02 6.495469e+02 -1.086454e+03 6.724154e+02 -1.719766e+02 7.850122e+01 -4.553845e+01 3.018738e+01 -2.181338e+01 1.675694e+01 -1.348347e+01 1.125748e+01 -9.690891e+00 8.563636e+00 -7.744011e+00 7.150061e+00 -6.729582e+00 6.449239e+00 -6.288465e+00 3.118029e+00 
-6.686486e-01 1.340110e+00 -1.348597e+00 1.362909e+00 -1.383301e+00 1.410146e+00 -1.443946e+00 1.485357e+00 -1.535211e+00 1.594560e+00 -1.664720e+00 1.747341e+00 -1.844496e+00 1.958800e+00 -2.093578e+00 2.253091e+00 -2.442861e+00 2.670131e+00 -2.944532e+00 3.279087e+00 -3.691722e+00 4.207644e+00 -4.863168e+00 5.712101e+00 -6.836854e+00 8.368704e+00 -1.052696e+01 1.370012e+01 -1.862962e+01 2.687549e+01 -4.219213e+01 7.559544e+01 -1.719766e+02 6.979175e+02 -1.170451e+03 7.263623e+02 -1.863630e+02 8.537123e+01 -4.972231e+01 3.310963e+01 -2.404654e+01 1.857799e+01 -1.504475e+01 1.265155e+01 -1.097898e+01 9.789724e+00 -8.942471e+00 8.350243e+00 -7.958946e+00 7.735841e+00 -3.831662e+00 
6.794597e-01 -1.361599e+00 1.369681e+00 -1.383301e+00 1.402688e+00 -1.428175e+00 1.460210e+00 -1.499377e+00 1.546413e+00 -1.602243e+00 1.668023e+00 -1.745188e+00 1.835531e+00 -1.941295e+00 2.065305e+00 -2.211146e+00 2.383411e+00 -2.588050e+00 2.832863e+00 -3.128228e+00 3.488174e+00 -3.932025e+00 4.486967e+00 -5.192179e+00 6.105754e+00 -7.316718e+00 8.966981e+00 -1.129377e+01 1.471767e+01 -2.004186e+01 2.895765e+01 -4.553845e+01 8.174564e+01 -1.863630e+02 7.581123e+02 -1.275045e+03 7.935951e+02 -2.043289e+02 9.397649e+01 -5.498432e+01 3.680411e+01 -2.688799e+01 2.091296e+01 -1.706482e+01 1.447419e+01 -1.268328e+01 1.143408e+01 -1.057441e+01 1.001264e+01 -9.694587e+00 4.795782e+00 
-7.008247e-01 1.404242e+00 -1.412059e+00 1.425224e+00 -1.443946e+00 1.468528e+00 -1.499377e+00 1.537019e+00 -1.582119e+00 1.635508e+00 -1.698215e+00 1.771515e+00 -1.856986e+00 1.956590e+00 -2.072779e+00 2.208633e+00 -2.368061e+00 2.556064e+00 -2.779122e+00 3.045728e+00 -3.367187e+00 3.758783e+00 -4.241581e+00 4.845224e+00 -5.612467e+00 6.606737e+00 -7.925301e+00 9.723318e+00 -1.226036e+01 1.599697e+01 -2.181338e+01 3.156464e+01 -4.972231e+01 8.942828e+01 -2.043289e+02 8.333165e+02 -1.405925e+03 8.778781e+02 -2.269232e+02 1.048458e+02 -6.166815e+01 4.152970e+01 -3.055327e+01 2.395516e+01 -1.972753e+01 1.690904e+01 -1.499499e+01 1.370322e+01 -1.287051e+01 1.240314e+01 -6.126193e+00 
7.347582e-01 -1.472067e+00 1.479758e+00 -1.492702e+00 1.511093e+00 -1.535211e+00 1.565433e+00 -1.602243e+00 1.646251e+00 -1.698215e+00 1.759071e+00 -1.829973e+00 1.912337e+00 -2.007917e+00 2.118881e+00 -2.247937e+00 2.398485e+00 -2.574834e+00 2.782496e+00 -3.028613e+00 3.322546e+00 -3.676757e+00 4.108105e+00 -4.639831e+00 5.304662e+00 -6.149828e+00 7.245440e+00 -8.699098e+00 1.068257e+01 -1.348347e+01 1.761247e+01 -2.404654e+01 3.484646e+01 -5.498432e+01 9.908713e+01 -2.269232e+02 9.279994e+02 -1.571113e+03 9.845456e+02 -2.556445e+02 1.187431e+02 -7.027715e+01 4.767178e+01 -3.536931e+01 2.800408e+01 -2.332457e+01 2.025501e+01 -1.823422e+01 1.695376e+01 -1.624282e+01 8.007351e+00 
-7.843908e-01 1.571339e+00 -1.579048e+00 1.592016e+00 -1.610427e+00 1.634543e+00 -1.664720e+00 1.701411e+00 -1.745188e+00 1.796757e+00 -1.856986e+00 1.926938e+00 -2.007917e+00 2.101517e+00 -2.209704e+00 2.334910e+00 -2.480163e+00 2.649263e+00 -2.847024e+00 3.079606e+00 -3.354983e+00 3.683617e+00 -4.079432e+00 4.561278e+00 -5.155148e+00 5.897671e+00 -6.841737e+00 8.065918e+00 -9.690891e+00 1.190947e+01 -1.504475e+01 1.967103e+01 -2.688799e+01 3.901763e+01 -6.166815e+01 1.113558e+02 -2.556445e+02 1.048565e+03 -1.782171e+03 1.121334e+03 -2.926890e+02 1.368032e+02 -8.157167e+01 5.582428e+01 -4.185172e+01 3.354451e+01 -2.834187e+01 2.502611e+01 -2.297099e+01 2.184556e+01 -1.074341e+01 
8.545508e-01 -1.711721e+00 1.719614e+00 -1.732885e+00 1.751711e+00 -1.776345e+00 1.807128e+00 -1.844496e+00 1.888994e+00 -1.941295e+00 2.002222e+00 -2.072779e+00 2.154187e+00 -2.247937e+00 2.355850e+00 -2.480163e+00 2.623640e+00 -2.789720e+00 2.982718e+00 -3.208093e+00 3.472833e+00 -3.785986e+00 4.159418e+00 -4.608933e+00 5.155930e+00 -5.829937e+00 6.672580e+00 -7.744011e+00 9.133656e+00 -1.097898e+01 1.349979e+01 -1.706482e+01 2.233011e+01 -3.055327e+01 4.439276e+01 -7.027715e+01 1.271619e+02 -2.926890e+02 1.204425e+03 -2.056219e+03 1.299786e+03 -3.413753e+02 1.607698e+02 -9.674456e+01 6.694234e+01 -5.085377e+01 4.140494e+01 -3.564016e+01 3.216965e+01 -3.030289e+01 1.485648e+01 
-9.527864e-01 1.908322e+00 -1.916603e+00 1.930518e+00 -1.950244e+00 1.976029e+00 -2.008211e+00 2.047216e+00 -2.093578e+00 2.147955e+00 -2.211146e+00 2.284122e+00 -2.368061e+00 2.464387e+00 -2.574834e+00 2.701515e+00 -2.847024e+00 3.014558e+00 -3.208093e+00 3.432613e+00 -3.694427e+00 4.001604e+00 -4.364590e+00 4.797094e+00 -5.317372e+00 5.950155e+00 -6.729582e+00 7.703810e+00 -8.942471e+00 1.054917e+01 -1.268328e+01 1.559994e+01 -1.972753e+01 2.582913e+01 -3.536931e+01 5.144802e+01 -8.157167e+01 1.479055e+02 -3.413753e+02 1.409853e+03 -2.419436e+03 1.537712e+03 -4.069063e+02 1.934347e+02 -1.177564e+02 8.264564e+01 -6.387535e+01 5.310214e+01 -4.686836e+01 4.359471e+01 -2.128591e+01 
1.091233e+00 -2.185435e+00 2.194373e+00 -2.209387e+00 2.230653e+00 -2.258428e+00 2.293049e+00 -2.334949e+00 2.384667e+00 -2.442861e+00 2.510334e+00 -2.588050e+00 2.677178e+00 -2.779122e+00 2.895581e+00 -3.028613e+00 3.180724e+00 -3.354983e+00 3.555171e+00 -3.785986e+00 4.053310e+00 -4.364590e+00 4.729345e+00 -5.159900e+00 5.672426e+00 -6.288465e+00 7.037202e+00 -7.958946e+00 9.110582e+00 -1.057441e+01 1.247298e+01 -1.499499e+01 1.844277e+01 -2.332457e+01 3.054685e+01 -4.185172e+01 6.093214e+01 -9.674456e+01 1.757805e+02 -4.069063e+02 1.687309e+03 -2.913455e+03 1.863761e+03 -4.978179e+02 2.395022e+02 -1.480235e+02 1.058718e+02 -8.376562e+01 7.167240e+01 -6.552871e+01 3.181926e+01 
-1.290220e+00 2.583756e+00 -2.593739e+00 2.610499e+00 -2.634222e+00 2.665178e+00 -2.703720e+00 2.750302e+00 -2.805483e+00 2.869951e+00 -2.944532e+00 3.030226e+00 -3.128228e+00 3.239973e+00 -3.367187e+00 3.511944e+00 -3.676757e+00 3.864676e+00 -4.079432e+00 4.325618e+00 -4.608933e+00 4.936511e+00 -5.317372e+00 5.763049e+00 -6.288465e+00 6.913197e+00 -7.663324e+00 8.574184e+00 -9.694587e+00 1.109345e+01 -1.287051e+01 1.517442e+01 -1.823422e+01 2.241727e+01 -2.834187e+01 3.711221e+01 -5.085377e+01 7.407975e+01 -1.177564e+02 2.143851e+02 -4.978179e+02 2.073792e+03 -3.607743e+03 2.326391e+03 -6.289253e+02 3.074273e+02 -1.939630e+02 1.424375e+02 -1.165220e+02 1.039711e+02 -5.009667e+01 
1.585726e+00 -3.175313e+00 3.186936e+00 -3.206442e+00 3.234035e+00 -3.270009e+00 3.314752e+00 -3.368758e+00 3.432636e+00 -3.507129e+00 3.593133e+00 -3.691722e+00 3.804176e+00 -3.932025e+00 4.077098e+00 -4.241581e+00 4.428101e+00 -4.639831e+00 4.880615e+00 -5.155148e+00 5.469204e+00 -5.829937e+00 6.246295e+00 -6.729582e+00 7.294240e+00 -7.958946e+00 8.748191e+00 -9.694587e+00 1.084231e+01 -1.225239e+01 1.401097e+01 -1.624282e+01 1.913390e+01 -2.297099e+01 2.821449e+01 -3.564016e+01 4.663540e+01 -6.387535e+01 9.305148e+01 -1.480235e+02 2.699689e+02 -6.289253e+02 2.633781e+03 -4.625326e+03 3.012936e+03 -8.278562e+02 4.137398e+02 -2.688943e+02 2.053171e+02 -1.766980e+02 8.417976e+01 
-2.046199e+00 4.097138e+00 -4.111402e+00 4.135330e+00 -4.169160e+00 4.213231e+00 -4.267989e+00 4.334004e+00 -4.411975e+00 4.502753e+00 -4.607360e+00 4.727015e+00 -4.863168e+00 5.017540e+00 -5.192179e+00 5.389519e+00 -5.612467e+00 5.864506e+00 -6.149828e+00 6.473509e+00 -6.841737e+00 7.262104e+00 -7.744011e+00 8.299196e+00 -8.942471e+00 9.692738e+00 -1.057441e+01 1.161949e+01 -1.287051e+01 1.438511e+01 -1.624282e+01 1.855589e+01 -2.148683e+01 2.527792e+01 -3.030289e+01 3.716215e+01 -4.686836e+01 6.123514e+01 -8.376562e+01 1.219293e+02 -1.939630e+02 3.542122e+02 -8.278562e+02 3.487982e+03 -6.201343e+03 4.094158e+03 -1.151258e+03 5.946667e+02 -4.045997e+02 3.288325e+02 -1.539332e+02 
2.815059e+00 -5.636351e+00 5.655106e+00 -5.686557e+00 5.731000e+00 -5.788854e+00 5.860675e+00 -5.947166e+00 6.049190e+00 -6.167794e+00 6.304231e+00 -6.459990e+00 6.636836e+00 -6.836854e+00 7.062509e+00 -7.316718e+00 7.602943e+00 -7.925301e+00 8.288715e+00 -8.699098e+00 9.163594e+00 -9.690891e+00 1.029163e+01 -1.097898e+01 1.176931e+01 -1.268328e+01 1.374720e+01 -1.499499e+01 1.647102e+01 -1.823422e+01 2.036427e+01 -2.297099e+01 2.620922e+01 -3.030289e+01 3.558561e+01 -4.257183e+01 5.208797e+01 -6.552871e+01 8.539429e+01 -1.165220e+02 1.692499e+02 -2.688943e+02 4.911784e+02 -1.151258e+03 4.884599e+03 -8.832955e+03 5.942517e+03 -1.731624e+03 9.438256e+02 -6.944952e+02 3.157097e+02 
-4.235788e+00 8.480594e+00 -8.507730e+00 8.553221e+00 -8.617473e+00 8.701062e+00 -8.804751e+00 8.929499e+00 -9.076487e+00 9.247139e+00 -9.443156e+00 9.666551e+00 -9.919703e+00 1.020541e+01 -1.052696e+01 1.088822e+01 -1.129377e+01 1.174902e+01 -1.226036e+01 1.283546e+01 -1.348347e+01 1.421543e+01 -1.504475e+01 1.598782e+01 -1.706482e+01 1.830087e+01 -1.972753e+01 2.138490e+01 -2.332457e+01 2.561384e+01 -2.834187e+01 3.162887e+01 -3.564016e+01 4.060817e+01 -4.686836e+01 5.491935e+01 -6.552871e+01 7.992789e+01 -1.001933e+02 1.300474e+02 -1.766980e+02 2.555783e+02 -4.045997e+02 7.376640e+02 -1.731624e+03 7.404327e+03 -1.373023e+04 9.506709e+03 -2.946312e+03 1.775108e+03 -7.639070e+02 
7.310988e+00 -1.463705e+01 1.468241e+01 -1.475844e+01 1.486578e+01 -1.500535e+01 1.517837e+01 -1.538637e+01 1.563123e+01 -1.591520e+01 1.624097e+01 -1.661173e+01 1.703121e+01 -1.750378e+01 1.803458e+01 -1.862962e+01 1.929594e+01 -2.004186e+01 2.087714e+01 -2.181338e+01 2.286436e+01 -2.404654e+01 2.537976e+01 -2.688799e+01 2.860051e+01 -3.055327e+01 3.279090e+01 -3.536931e+01 3.835931e+01 -4.185172e+01 4.596460e+01 -5.085377e+01 5.672850e+01 -6.387535e+01 7.269558e+01 -8.376562e+01 9.793859e+01 -1.165220e+02 1.416051e+02 -1.766980e+02 2.280754e+02 -3.078664e+02 4.420377e+02 -6.944952e+02 1.258093e+03 -2.946312e+03 1.269095e+04 -2.453539e+04 1.786176e+04 -6.295825e+03 2.397623e+03 
-1.610402e+01 3.224047e+01 -3.233804e+01 3.250155e+01 -3.273232e+01 3.303229e+01 -3.340397e+01 3.385053e+01 -3.437585e+01 3.498460e+01 -3.568232e+01 3.647555e+01 -3.737193e+01 3.838043e+01 -3.951148e+01 4.077730e+01 -4.219213e+01 4.377265e+01 -4.553845e+01 4.751258e+01 -4.972231e+01 5.220001e+01 -5.498432e+01 5.812167e+01 -6.166815e+01 6.569205e+01 -7.027715e+01 7.552715e+01 -8.157167e+01 8.857439e+01 -9.674456e+01 1.063532e+02 -1.177564e+02 1.314304e+02 -1.480235e+02 1.684384e+02 -1.939630e+02 2.264894e+02 -2.688943e+02 3.257350e+02 -4.045997e+02 5.189311e+02 -6.944952e+02 9.860605e+02 -1.527814e+03 2.724658e+03 -6.295825e+03 2.713519e+04 -5.708150e+04 4.653823e+04 -1.207807e+04 
6.359701e+01 -1.273203e+02 1.277000e+02 -1.283362e+02 1.292341e+02 -1.304009e+02 1.318462e+02 -1.335821e+02 1.356232e+02 -1.379873e+02 1.406955e+02 -1.437722e+02 1.472466e+02 -1.511522e+02 1.555284e+02 -1.604208e+02 1.658828e+02 -1.719766e+02 1.787749e+02 -1.863630e+02 1.948414e+02 -2.043289e+02 2.149667e+02 -2.269232e+02 2.404009e+02 -2.556445e+02 2.729520e+02 -2.926890e+02 3.153083e+02 -3.413753e+02 3.716040e+02 -4.069063e+02 4.484617e+02 -4.978179e+02 5.570386e+02 -6.289253e+02 7.173610e+02 -8.278562e+02 9.684503e+02 -1.151258e+03 1.395259e+03 -1.731624e+03 2.214649e+03 -2.946312e+03 4.138300e+03 -6.295825e+03 1.090434e+04 -2.415614e+04 1.000384e+05 -2.756108e+05 1.926773e+05 
8.330000e+02 -1.667644e+03 1.672590e+03 -1.680878e+03 1.692572e+03 -1.707767e+03 1.726587e+03 -1.749188e+03 1.775759e+03 -1.806529e+03 1.841768e+03 -1.881794e+03 1.926979e+03 -1.977757e+03 2.034633e+03 -2.098194e+03 2.169122e+03 -2.248215e+03 2.336403e+03 -2.434776e+03 2.544615e+03 -2.667433e+03 2.805022e+03 -2.959519e+03 3.133483e+03 -3.330000e+03 3.552815e+03 -3.806509e+03 4.096728e+03 -4.430495e+03 4.816632e+03 -5.266338e+03 5.793999e+03 -6.418341e+03 7.164098e+03 -8.064477e+03 9.164886e+03 -1.052873e+04 1.224671e+04 -1.445212e+04 1.734739e+04 -2.125176e+04 2.669232e+04 -3.458936e+04 4.666584e+04 -6.644956e+04 1.020688e+05 -1.754767e+05 3.584806e+05 -6.623060e+05 4.166666e+05 
